pn,id,title,category,answer_count,time,location
72,1742095062134110,笔记本电脑的内存条，其性能不如台式机者吗,[电脑],1,2025.03.16,广东
72,1742095031134075,笔记本电脑的独立显卡，都是降级版吗,[电脑],1,2025.03.16,广东
72,1742024673131662,“两个人用枪对射的情况”多见于哪些场合?,[军事国防],2,2025.03.15,江苏
72,1742008720131811,为何众多新能源汽车中，电动汽车是目前重点发展的类型,[汽车],1,2025.03.15,广东
72,1741963209130334,是不是没文化的人粗鲁，就知道打孩子教育,[家庭教育],3,2025.03.14,辽宁
73,1741939984138472,2元货币效应产生的最大公约值,[金融理财],1,2025.03.14,浙江
73,1741923404130346,社会中移民后便对父母不闻不问的子女，给你一种什么样的感觉,[家庭],2,2025.03.14,广东
73,1741923375130284,为何肥胖者更容易患病,[健康知识],1,2025.03.14,广东
73,1741861323136449,为什么讨厌说 你好,[烦恼],1,2025.03.13,安徽
73,1741841073136093,若无人机全面普及，军队还有必要培养有人驾驶的战机飞行员吗,[军事国防],2,2025.03.13,广东
73,1741750385139496,西冷牛排相比菲力，有何优势,[美食烹饪],1,2025.03.12,广东
73,1741596013131424,若规定早为正，则-6分钟表示什么？,[数学],2,2025.03.10,北京
73,1741592726133257,白葡萄酒须要冷藏吗,[美食烹饪],1,2025.03.10,广东
73,1741566952131553,一道题目：某日某地日出时间5时45分，日落时间19时47分，求该地日上中天时间和昼长？,[物理],1,2025.03.10,北京
73,1741524220133071,你觉得这个新闻是真的吗？如何分辨？,[烦恼],3,2025.03.09,安徽
73,1741496606136737,为什么360问答上会显示已解决的问题,[360相关产品],3,2025.03.09,安徽
73,1741476491134299,我的户口本上“婚姻状况”和“兵役状况”都写着“无”一个字，是什么意思？,[婚姻],2,2025.03.09,北京
73,1741462467138827,这个是什么东西,[人文社科],1,2025.03.09,北京
73,1741421964138713,冰雹数问题,[数学],1,2025.03.08,广东
73,1741404841137825,鼎盛时期的苏联，其公民享有哪些社会福利,[军事国防],3,2025.03.08,广东
74,1741402425134371,“天下没有免费的午餐”出自哪里？是哪一年发行的？,[金融理财],1,2025.03.08,北京
74,1741318087134836,为何古人出远门，需要官府的批准,[节日风俗],3,2025.03.07,广东
74,1741231782134294,为何热成像仪与无人机普及，军队依然需要狙击手,[军事国防],2,2025.03.06,广东
74,1741144467137039,为何显卡市场上有RTX5090 D但没有RTX5090,[硬件],1,2025.03.05,广东
74,1741088254136419,闲鱼卖家卖的商品怎么下架,[购物时尚],1,2025.03.04,安徽
74,1741082510137984,闲鱼怎么下架别人卖的商品,[购物时尚],1,2025.03.04,安徽
74,1740992425132561,友友们，衡阳民办高中有哪些？,[升学入学],2,2025.03.03,湖南
74,1740926246136180,香港粤语歌曲歌词有“火里火烧火里云＂那首叫什么歌？,[音乐],1,2025.03.02,广东
74,1740886262138883,除了steam，还有哪些游戏零售平台,[单机电脑游戏],1,2025.03.02,广东
74,1740846178139992,老款的酷派手机可以下载软件吗？,[手机平板],1,2025.03.02,安徽
74,1740838781131496,"为什么有些老款低端手机玩不了游戏,  也下载不了软件",[手机游戏],2,2025.03.01,安徽
74,1740818175133810,为什么小孩讨厌背书包,[烦恼],2,2025.03.01,安徽
74,1740726926133467,急，有没有大佬知道 2^n + 1的前几项积怎么算（需要过程）,[数学],3,2025.02.28,江苏
74,1740712478138607,同样都是硬的三角片，为什么飞机是翼，鲨鱼是鳍？,[工程学],1,2025.02.28,河北
74,1740649592130005,小明说：“我发现2可以等于3。因为2x=3x，等式两边同时除以x得2=3。”请问他的问题出在了哪？,[数学],8,2025.02.27,北京
75,1740635604137883,寒露一般在10月8日，如图，那为什么1582年寒露在9月29日？,[节日风俗],1,2025.02.27,北京
75,1740628762138272,问一个关于东西被盗但不确定主体责任的事情,[法律法规],2,2025.02.27,湖北
75,1740581038130000,闲鱼上卖的商品消失了是什么原因,[购物时尚],1,2025.02.26,安徽
75,1740540162134520,菲力是牛排中，最美味的部位吗,[美食烹饪],2,2025.02.26,广东
75,1740536773135375,自卸车可以改装一键启动吗？,[硬件],1,2025.02.26,广东
75,1740489688132506,自行车踏板杆和中轴连接的螺丝总是掉,[交通],1,2025.02.25,湖北
75,1740452062139611,脑筋急转弯：“小明一直向北走，没有改变方向，却向南走了，为什么？”,[幽默搞笑],1,2025.02.25,北京
75,1740361689134110,玻璃窑炉烟气脱硝方法有哪几种,[工程学],2,2025.02.24,湖北
75,1740305784132735,“虎头蛇尾”指的是线段、直线还是射线？,[数学],1,2025.02.23,北京
75,1740142883131979,"[求助] 自定义单元格格式为负数时特定字符显示红色,其他正常显示。如图",[编程开发],1,2025.02.21,湖南
75,1740137796134718,喜欢上了比自己小10岁的男生，怎么办？,[烦恼],2,2025.02.21,湖北
75,1740035513131308,求助大佬 哪里写错了，感觉我思路没问题啊。,[烦恼],1,2025.02.20,河南
75,1740020004137557,黑豹三代加强版延时喷剂效果怎么样？,[单机电脑游戏],1,2025.02.20,河南
75,1739964540131695,小徐说救命啊,[家庭],1,2025.02.19,安徽
75,1739782512131610,excel统计单元格为合计时之前的和,[软件],1,2025.02.17,辽宁
76,1739782476131510,家庭婚姻关系,[婚姻],2,2025.02.17,云南
76,1739700952134520,井陉有治面瘫的偏方吗,[中医],1,2025.02.16,河北
76,1739674208132909,PDF文件下不下来怎么办,[软件],1,2025.02.16,山东
76,1739626174138659,光宗薰和毛晓彤为什么长得那么像,[花鸟鱼虫],1,2025.02.15,广东
76,1739603716134674,UC浏览器 2014版老是闪退是什么原因,[360相关产品],2,2025.02.15,安徽
76,1739603219133784,荣耀10青春版为什么长得这么丑,[烦恼],1,2025.02.15,安徽
76,1739592526136416,从清远一直往北走，能回到清远吗？,[交通],1,2025.02.15,北京
76,1739588820130087,死了比活着好还是活着比死了好?,[烦恼],2,2025.02.15,江苏
76,1739549271136045,被换掉的路灯灯头都去哪里了,[生活常识],1,2025.02.15,安徽
76,1739506112132311,迷你世界在什么情况下会被封号,[客户端游戏],1,2025.02.14,安徽
76,1739505355130906,为什么讨厌太阳,[烦恼],2,2025.02.14,安徽
76,1739504369138510,登山赛车2显示未联网怎么办？,[赛车],1,2025.02.14,安徽
76,1739503898137302,人的耳朵为什么长得这么丑,[烦恼],2,2025.02.14,安徽
76,1739502545133186,大专生前途,[就业职场],1,2025.02.14,湖北
76,1739431582137551,为什么联储证券涨幅排名里面不显示跌停的股票信息,[股票],1,2025.02.13,河南
77,1739428934139630,两堆火比一堆火有哪些优势?,[人文社科],1,2025.02.13,江苏
77,1739419652130617,我多年有焦虑症，会担心街上人的安全和朋友的事。很累。自己都管不了自己，是否做人自在就得放下,[烦恼],1,2025.02.13,美国
77,1739358120130982,客服外包可以解决哪些问题？,[企业管理],1,2025.02.12,广东
77,1739357903130705,没系统但能开机的手机能用吗？,[手机平板],2,2025.02.12,安徽
77,1739347369130650,如何通过数据匹配相应的字母？,[编程开发],1,2025.02.12,贵州
77,1739251703130353,大家如何看待BBC对于中国制造2025的报道?,[就业职场],1,2025.02.11,北京
77,1739240574134636,毛晓彤和陈彦妃为什么长得那么像,[娱乐人物],1,2025.02.11,广东
77,1739237554136094,原生家庭关系不好，没结婚。我爸妈长吵架，也常罗嗦我。我多年来有忧郁症，妈妈说是借口。但我不觉得是,[家庭],1,2025.02.11,美国
77,1739009858132953,为什么人体中含有微量的重水？,[化学],1,2025.02.08,江苏
77,1739005376134986,为什么人会被车撞死，真的是所谓的因果报应吗？,[宗教],4,2025.02.08,江苏
77,1738905738133292,军服的材质，有何特别之处,[服装服饰],2,2025.02.07,广东
77,1738899399131855,“经度每隔0.25度，地方时间相差1分钟”是对的吗？,[物理],2,2025.02.07,北京
77,1738734266138596,活着最大都意义是什么，为什么我们一定要活着？,[烦恼],2,2025.02.05,广东
77,1738726418135019,假如你因含冤入狱而被朋友远离，你有何感受,[烦恼],2,2025.02.05,广东
77,1738718548136122,都说除以0无意义，那么请问当除数无限接近于0时，商会是怎么样？,[数学],1,2025.02.05,北京
78,1738687258135287,这个女生对我有意思，有好感吗？,[人文社科],1,2025.02.05,广东
78,1738638654134515,未成年女儿偷偷地纹身了，你如何处理,[家庭],4,2025.02.04,广东
78,1738638614134454,为何华为的鸿蒙操作系统，能迅速地崛起,[软件],1,2025.02.04,广东
78,1738638565134376,图中是蛇蛋，请问蛇蛋有蛋黄和蛋清吗？为什么蛇蛋孵化要比鸡蛋多39天才能孵出小蛇？,[宠物],1,2025.02.04,北京
78,1738636938131768,"迷你世界华为版明明登录了华为账号,却显示，华为账号登录失败，这是怎么回事？",[手机平板],1,2025.02.04,内蒙古
78,1738481743138188,最外层的方阵的规律是如何推导出来的,[数学],1,2025.02.02,江西
78,1738466756138756,T恤都属于短袖衣吗,[服装服饰],3,2025.02.02,广东
78,1738433177133439,光宗薰和毛晓彤演艺对比,[戏剧戏曲],1,2025.02.02,广东
78,1738384967137964,裤子总是出现破洞的修复技术?,[服装服饰],1,2025.02.01,江苏
78,1738374829137175,毛晓彤和桂纶镁为什么长得那么像,[娱乐人物],1,2025.02.01,广东
78,1738300085131679,过了40岁，但还很需要别人关爱，是否不成熟,[烦恼],3,2025.01.31,美国
78,1738243968138827,南昌和北京在同一条经线(116°E)上，如果从南昌一直向南走，环绕地球一周能到达北京吗？为什么？,[数学],1,2025.01.30,北京
78,1738153138131955,车顶上的尖角翼是什么东西？,[生活常识],1,2025.01.29,北京
78,1738127541137691,感觉晴天霹雳怎么办?,[烦恼],3,2025.01.29,江苏
78,1737856561131836,女孩问男性朋友一个问题，你自是和太太有过性行为吗？？男的流露出恐慌，说你是女孩，为什么问这些,[烦恼],2,2025.01.26,美国
79,1737787220132499,某男的对某女的说话有偏离本质的，觉得为啥？,[烦恼],1,2025.01.25,四川
79,1737785316130038,“做东、指南、归西、败北”这四个词语为什么与方位无关却要带着方位词？,[人文社科],1,2025.01.25,北京
79,1737784547139067,看起来一般、平静的女子同样的适合哪种类型男友？,[烦恼],2,2025.01.25,四川
79,1737761594132295,女孩问一个问题时，心里,[烦恼],2,2025.01.25,美国
79,1737715663130744,你睡觉穿袜子吗？,[服装服饰],1,2025.01.24,安徽
79,1737715193130084,夏天你在家穿袜子吗？,[娱乐人物],2,2025.01.24,安徽
79,1737712635136629,"老款手机推荐,  年份不能低于2012年",[手机平板],1,2025.01.24,安徽
79,1737697672139405,荣耀10手机怎么样,[手机平板],1,2025.01.24,安徽
79,1737604270139548,为何社会中的某些人，会抗拒纹身者,[宗教],4,2025.01.23,广东
79,1737604236139487,为何目前的新能源汽车，其动力不如燃油车,[汽车],1,2025.01.23,广东
79,1737599900130162,高中生真的很累呀，该怎么办，快坚持不下去了,[烦恼],3,2025.01.23,北京
79,1737544558132153,10¹º等于多少？,[数学],3,2025.01.22,广东
79,1737539608134665,bios能向上兼容吗,[硬件],4,2025.01.22,广东
79,1737422134135547,为何社会中的某些人会“先敬罗衣后敬人”,[历史话题],1,2025.01.21,广东
79,1737422106135487,如何正确地清洁手机的屏幕,[手机平板],1,2025.01.21,广东
80,1737354644138041,人可以永远不死吗？怎么才能永远不死,[烦恼],1,2025.01.20,安徽
80,1737354024136584,AI图片有版权吗？,[软件],1,2025.01.20,陕西
80,1737343212135943,当你亲见初恋杀害无辜，你有何感受,[烦恼],2,2025.01.20,广东
80,1737343113135641,电脑硬件的配置越高，压缩或解压缩文件的速度越快吗,[硬件],2,2025.01.20,广东
80,1737299543134523,荣耀9哪个颜色好看？,[服装服饰],1,2025.01.19,安徽
80,1737286212139903,二手平台上卖的二手手机有密码吗？,[购物时尚],1,2025.01.19,安徽
80,1737258021135306,为什么管输了叫“北”而不叫“南”？,[书画美术],1,2025.01.19,北京
80,1737257858135029,人真的有可能处于半睡梦状态吗,[烦恼],3,2025.01.19,广东
80,1737175419138377,种得堂的岳阳三醉白酒多少钱一瓶？,[美食烹饪],1,2025.01.18,湖南
80,1737134907138808,某女的在暗点的光线某女人就觉得她显得瘦点了。觉得这是什么原因？,[烦恼],1,2025.01.18,四川
80,1737110884131010,某女人看起来不是一般的也不好不坏，这是坏人的气质吗？,[烦恼],1,2025.01.17,四川
80,1737042333131429,OPPO A31下架了吗？,[手机平板],1,2025.01.16,安徽
80,1737023250132736,已下架的商品还能买吗？,[购物时尚],2,2025.01.16,安徽
80,1737021047139172,性格内向的孩子将来适合什么学校,[烦恼],1,2025.01.16,北京
80,1737003586135457,我去换硬币，别人根本不欢迎我还要用力推我赶我走?,[收藏],2,2025.01.16,江苏
81,1736991289135704,什么手机比较便宜而且玩迷你世界也不会卡,[手机平板],1,2025.01.16,安徽
81,1736954181136127,iPhone1代为什么这么贵,[手机平板],1,2025.01.15,安徽
81,1736952005139701,求出处来源于哪里,[动漫],1,2025.01.15,福建
81,1736943937131260,一加5都有什么颜色？,[手机平板],1,2025.01.15,安徽
81,1736942356138184,给一加5换后盖需要准备什么东西？,[手机平板],1,2025.01.15,安徽
81,1736941869137219,给手机换屏幕可以不用胶水吗？,[手机平板],1,2025.01.15,安徽
81,1736929884132657,想要走提前批的军校，有哪些院校可以报考。,[升学入学],1,2025.01.15,北京
81,1736927852136731,收水电气费的女的再打电话给某男的，声音听着倒像不像的，觉得是他吗？,[烦恼],1,2025.01.15,四川
81,1736916395138155,“对爱情执着”与“单恋单思”，两者有何区别,[爱情],1,2025.01.15,广东
81,1736908447139981,家人对我这个病人如同对待狼人怎么办?,[家庭],1,2025.01.15,江苏
81,1736906369134244,桂纶镁和毛晓彤为什么长得那么像,[娱乐人物],1,2025.01.15,广东
81,1736825402134127,社会中经历现实的洗礼但仍思想简单的人，给你一种什么样的感觉,[烦恼],2,2025.01.14,广东
81,1736753016136280,走珠笔有水但写不出来怎么办？,[生活常识],1,2025.01.13,内蒙古
81,1736654134130974,为何脑体积，决定生物的智商,[生物],2,2025.01.12,广东
81,1736622999134950,有情绪问题多年，有时想上街做一些令自己开心的事。但打开新闻看到世界遥远的地方，发生不幸的事情,[烦恼],1,2025.01.12,美国
82,1736576737138968,什么是堆焊,[人文社科],2,2025.01.11,天津
82,1736490364133141,食用垃圾食品有哪些利与弊?,[生活常识],1,2025.01.10,江苏
82,1736473172131699,桑黄生长在什么树上最好？,[花鸟鱼虫],1,2025.01.10,浙江
82,1736434093137135,有几个男的（看起来也就那样）对某女人说【你晒衣服吗，今天28度】、她有几次出去都说你上班啊？这些话含有,[烦恼],1,2025.01.09,四川
82,1736394822134863,为何传统的中国人，特别讲究家族的概念,[节日风俗],3,2025.01.09,广东
82,1736388209134519,家装五金批发哪里进货,[创业投资],1,2025.01.09,广东
82,1736312356137625,某对情侣其一相信爱情另一则不相信，这给你一种什么样的感觉,[爱情],1,2025.01.08,广东
82,1736303020133398,梦见唱《佛系少女》代表什么？,[星座占卜],1,2025.01.08,江苏
82,1736228951130997,为何社会中的暴发户，一般德不配财,[时事政治],2,2025.01.07,广东
82,1736228882130824,二战时期的水面军舰，如何导航,[历史话题],1,2025.01.07,广东
82,1736133143138784,水陆两栖装甲车在水面行驶的原理是什么,[汽车],1,2025.01.06,广东
82,1736128989133626,无法对事实进行客观评价怎么办?,[法律法规],1,2025.01.06,江苏
82,1735889993133556,这姑娘是谁？她怎么了？,[烦恼],1,2025.01.03,安徽
82,1735876981135735,在没有南北极标注的磁铁，怎么知道哪一端是南极，哪一端是北极？,[工程学],1,2025.01.03,北京
82,1735705158134727,讨好型 人格，处处委屈自己成全他人。为什么会那样,[烦恼],3,2025.01.01,美国
83,1735694470133054,对于五行缺火之人，2025年不会有什么大的劫难吗？,[星座占卜],1,2025.01.01,江苏
83,1735664541137008,篠田麻里子和毛晓彤对比,[娱乐人物],1,2025.01.01,广东
83,1735646311132523,AI聊天为什么没有引进重复内容禁发机制？,[软件],2,2024.12.31,江苏
83,1735634714135855,票据法律关系为什么是公私混合法律关系,[法律法规],2,2024.12.31,北京
83,1735632440138593,被私立医院骗了激光烧了龟头怎么办 去线下看医生 说好了也会影响勃起功能,[男科],3,2024.12.31,山东
83,1735630959133638,涂料的表面处理技术有哪些？,[家居装修],1,2024.12.31,江苏
83,1735454374133034,有一个小偷偷我的东西，被我发现了，他就没偷，我也没报警,[烦恼],4,2024.12.29,上海
83,1735442640134505,人类科技的进步与其消耗的能源成正比吗,[生物],1,2024.12.29,广东
83,1735264125132617,小规模租金收入增值税可以分摊吗,[财务税务],1,2024.12.27,山西
83,1735098125133813,为何社会中某些人认为，母爱普遍伟大于父爱,[历史话题],2,2024.12.25,广东
83,1735097989133235,人若不剃所有的体毛，后者皆能无限长度地生长吗,[人文社科],1,2024.12.25,广东
83,1735010411139641,如果将《资治通鉴》做成情景交互式游戏，你会让孩子玩吗？,[历史话题],2,2024.12.24,浙江
83,1734949143132034,如何应对这个阳谋?,[就业职场],1,2024.12.23,江苏
83,1734931391136746,填鸭式教育有哪些危害?,[家庭教育],1,2024.12.23,江苏
83,1734872234138815,两个人用枪对射的情况在什么情况下会出现?,[军事国防],2,2024.12.22,江苏
84,1734842900139650,现在还有纯奶油吗？,[美食烹饪],1,2024.12.22,江苏
84,1734828451137551,为什么0的（0的阶乘）次方等于0,[数学],1,2024.12.22,吉林
84,1734795345132624,R分之1的负一欧是多少,[数学],2,2024.12.21,浙江
84,1734612714134405,圈地运动的历史是，说明？,[历史话题],2,2024.12.19,江西
84,1734595811135196,日常的游戏礼包码为什么要限时？例如到第二天中午12点就过期？,[客户端游戏],2,2024.12.19,安徽
84,1734578573134409,迫击炮属于线膛炮，还是滑膛炮,[军事国防],1,2024.12.19,广东
84,1734507587131991,之前聊了下天，之后因为某事不正面回答了。觉得关系如何？,[烦恼],1,2024.12.18,四川
84,1734493096137575,为何二战时期的潜艇，装备火炮,[军事国防],1,2024.12.18,广东
84,1734483932135437,严重肺问题怎么办?,[内科],1,2024.12.18,江苏
84,1734448313139018,只是说了句奇怪的话，就不像上次一样回答了，觉得是怎么了？,[烦恼],1,2024.12.17,四川
84,1734395956136642,为什么0的（0的0次方）次方等于0的错误次方,[数学],1,2024.12.17,吉林
84,1734340302131917,win10任务计划程序被禁用怎么解除,[软件],1,2024.12.16,福建
84,1734339511137623,国内最好的卫浴五金配件品牌？,[家居装修],1,2024.12.16,广东
84,1734327216138285,苦命和命苦有哪些区别?,[人文社科],1,2024.12.16,江苏
84,1734319910132015,为何明朝初期，定都南京,[历史话题],2,2024.12.16,广东
85,1734225816135160,睡觉流口水有哪些危害?,[健康知识],1,2024.12.15,江苏
85,1734159288135095,电镀厂烟气脱白工艺,[手工艺品],2,2024.12.14,湖北
85,1734060013134134,怀旧的利与弊有哪些？,[金融理财],1,2024.12.13,江苏
85,1733975076135067,为何某些人长期服用某种药物，后者可能会失效,[内科],1,2024.12.12,广东
85,1733902726138797,侯马市人民武装部在哪,[军事国防],1,2024.12.11,山西
85,1733886719136937,以桶代厕的利与弊有哪些？,[金融理财],1,2024.12.11,江苏
85,1733543366136470,为何转基因食品会有损人体健康,[健康知识],1,2024.12.07,广东
85,1733458219139655,哪些材料，适用于制造高超音速导弹的外壳,[军事国防],1,2024.12.06,广东
85,1733369848131085,最近你读了哪本书，对你影响很大？,[人文社科],1,2024.12.05,陕西
85,1733369128137281,你若在社会中混得不好，你会向家人假装混得好吗,[家庭],3,2024.12.05,广东
85,1733369105137133,“社会没有童话”，你认同此观点吗,[小说图书],2,2024.12.05,广东
85,1733369072136929,哪些著名的日本动画，其非漫画所改编,[动漫],1,2024.12.05,广东
85,1733300284133201,国际上关于惯性的研究，最新理论是什么？,[人文社科],1,2024.12.04,陕西
85,1733230893139899,攸县广播局成立哪一年,[时事政治],1,2024.12.03,陕西
85,1733213345133350,攸县广播局还在吗,[法律法规],2,2024.12.03,陕西
86,1733119705135384,怎样才能洗好澡？,[生活常识],3,2024.12.02,安徽
86,1733055862134540,现在还有水银温度计吗？,[生活常识],1,2024.12.01,江苏
86,1733023109134193,创口贴和创可贴有哪些区别？,[美容塑身],1,2024.12.01,江苏
86,1732939751133470,空间站如何在太空中组装,[互联网],1,2024.11.30,广东
86,1732850672132523,为何社会中的某些人，连贫穷的亲人也瞧不起,[家庭],2,2024.11.29,广东
86,1732845135134104,注册一个手机号的成本有哪些？,[手机平板],2,2024.11.29,江苏
86,1732675668130913,臭水的危害有哪些？,[健康知识],1,2024.11.27,江苏
86,1732517476139277,1：92是多少锥度,[数学],1,2024.11.25,广东
86,1732355162130880,逻辑推理：第一名是哪个星球？,[人文社科],4,2024.11.23,天津
86,1732273032136813,拒绝同性面前暴露隐私是心理问题吗？,[烦恼],1,2024.11.22,江苏
86,1732246015131677,当你得知举报你的人是初恋，你有何第一反应,[烦恼],3,2024.11.22,广东
86,1732245985131540,社会中的恋爱脑者，其真的相信爱情吗,[爱情],1,2024.11.22,广东
86,1732235837137383,每次饮酒后必流鼻血怎么办?,[两性],1,2024.11.22,江苏
86,1732181021138203,无性别公厕的利与弊有哪些？,[妇产科],9,2024.11.21,江苏
86,1732162053138110,未成年子女欲与失败者B交友，你会反对吗,[家庭],1,2024.11.21,广东
87,1732162016137966,CPU主频的设定，受哪些因素影响,[硬件],1,2024.11.21,广东
87,1732112106132119,感觉整个身体溃烂了怎么办?,[健康知识],1,2024.11.20,江苏
87,1731902628133934,iPhone与iPad的iOS系统，两者有何区别,[手机平板],1,2024.11.18,广东
87,1731841116130159,如何电脑微信登录不扫码，至少三种方法,[软件],2,2024.11.17,上海
87,1731728141132507,先有操作系统，再有其它软件吗,[软件],3,2024.11.16,广东
87,1731718527136587,我们如何将这些苦难转化为动力?,[物理],1,2024.11.16,江苏
87,1731661993138668,老人中风后满嘴无色粘液怎么回事,[内科],1,2024.11.15,江苏
87,1731311754133273,求助，请教个EXCEL公式的问题,[编程开发],1,2024.11.11,广西
87,1731285258135200,人能空手战胜老虎吗？,[幽默搞笑],3,2024.11.11,江苏
87,1731136401130859,深入分析毒药，毒品，毒素的区别？,[人文社科],1,2024.11.09,江苏
87,1730957765133281,坦克的主炮多为滑膛炮，炮弹如何确保精准度,[军事国防],1,2024.11.07,广东
87,1730821746136081,为什么外向的人那么寂寞难耐，需要聊天？,[烦恼],3,2024.11.05,广西
87,1730723671130926,96÷6的现在小学教的除法方式,[升学入学],1,2024.11.04,山西
87,1730689419132359,夏奥会有多少国家参与？,[时事政治],1,2024.11.04,浙江
87,1730606759135886,追逐他人的背影是正确的吗,[时事政治],2,2024.11.03,江西
88,1730604836133379,医用盐水的浓度是多少,[物理],2,2024.11.03,广东
88,1730564301132368,喜欢安静，不喜欢聊天到底碍着别人哪里了？,[烦恼],2,2024.11.03,广西
88,1730531312137376,为啥女兵比男兵做的还齐点？,[军事国防],2,2024.11.02,四川
88,1730453625139543,高手看看我的八字,[收藏],1,2024.11.01,河南
88,1730432771135110,"主角是忍者开局从运输机上跳下,在空中杀飞龙(有QTE)把飞龙当成缓冲平台",[单机电脑游戏],1,2024.11.01,安徽
88,1730431981132016,为何阅兵式与军事演习，也具震慑力,[军事国防],2,2024.11.01,广东
88,1730258876137579,比碳纤维更轻更硬的物质是什么,[化学],1,2024.10.30,广东
88,1730258825137307,潜艇潜射式导弹的研发难度何在,[军事国防],1,2024.10.30,广东
88,1730162019139839,种植业/游牧业,[花鸟鱼虫],1,2024.10.29,浙江
88,1730144710131842,它绝对难逃灭亡，如何让它灭亡,[历史话题],1,2024.10.29,江西
88,1730088345131724,洲际弹道导弹试射失败的原因，一般有哪些,[军事国防],0,2024.10.28,广东
88,1730009515138169,山+谁(谁去掉言字旁)读什么,[人文社科],2,2024.10.27,广西
88,1729913090138305,选择题：1500年1月1日是星期( )。A.一 B.三 C.四 D.日,[数学],1,2024.10.26,北京
88,1729898857131775,判断题：夏令时的太阳照到正南方最高点是13:00，是吗？,[数学],1,2024.10.26,北京
88,1729747555138380,存在“盗伐林木罪”这个罪名吗？,[法律法规],2,2024.10.24,江苏
89,1729682367133269,醋泡萝卜皮的功效与作用有哪些？,[健康知识],1,2024.10.23,江苏
89,1729608607132037,过度耗阳身体又虚不受补怎么办?,[中医],1,2024.10.22,江苏
89,1729592089133870,甲乙丙丁去听同时举行的3个讲座，每人可自由选择听其中一个讲座，则恰好只有甲乙两人听同一个讲座的种类为,[数学],1,2024.10.22,江苏
89,1729574806139169,苹果酒的功效与作用有哪些？,[健康知识],1,2024.10.22,江苏
89,1729498548137945,判断题：当西一区使用夏令时间时，其时间等于格林威治标准时间，对不对？,[数学],1,2024.10.21,北京
89,1729467971136973,耗阳，伤阳，伤气，伤身都有哪些区别？,[健康知识],1,2024.10.21,江苏
89,1729417878136733,预制菜和方便面都有哪些危害?,[美食烹饪],1,2024.10.20,江苏
89,1729236363134693,医用弹力袜缓解静脉曲张的原理是什么,[外科],1,2024.10.18,广东
89,1729063323131491,为什么有些食物很容易让人上瘾呢？,[健康知识],3,2024.10.16,陕西
89,1729040561130510,有利无害是什么意思？,[人文社科],2,2024.10.16,广东
89,1728963281139237,看待爱情重于财富的人，给你一种很傻的感觉吗,[爱情],3,2024.10.15,广东
89,1728942195138457,这两个人的扮演者叫什么。,[娱乐人物],1,2024.10.15,北京
89,1728865065136882,数学考试题解答(ex+y－ex)dx＋(ex＋y＋ey)dy=0,[数学],1,2024.10.14,广东
89,1728716784135217,如图，有一个标语，“红灯是生命的保障，绿灯是前行的信号”，是什么意思？您怎么看待这个标语？,[人文社科],3,2024.10.12,北京
89,1728700250134769,徒手骨盆修复有用吗？,[外科],2,2024.10.12,山东
90,1728617094133503,为何铜更适合用于制造子弹,[军事国防],2,2024.10.11,广东
90,1728463827131020,谁能提供昆仑菩提北极剑谱？,[宗教],1,2024.10.09,山东
90,1728100037136479,近视者移植健康的眼睛后，其视力会恢复正常吗,[五官科],1,2024.10.05,广东
90,1728093984136359,这种情况是非常极端的？,[烦恼],2,2024.10.05,江苏
90,1728019975135717,核聚变是物理还是化学,[物理],1,2024.10.04,湖北
90,1728003315135410,问女朋友还喜欢我吗 她回答嗯 是什么意思,[人文社科],1,2024.10.04,海南
90,1727924666134588,为何太阳的亮度比目前高10%，地球则不宜人类居住,[人文社科],1,2024.10.03,广东
90,1727842111134025,为啥某家人隔不了多久又喊吃饭，为啥？,[家庭],2,2024.10.02,四川
90,1727841928134024,EXCEL中COUNTIF统计的结果都是1错在哪里怎么改？,[编程开发],2,2024.10.02,辽宁
90,1727839057134008,植物大战僵尸2杀头童话森林第4关怎么过,[单机电脑游戏],2,2024.10.02,江苏
90,1727838897134004,为何理科存在竞赛，而文科则无,[升学入学],0,2024.10.02,广东
90,1727684346132630,六安女生庆岚有人了解嘛？,[小品相声],1,2024.09.30,安徽
90,1727575642130709,休息或睡觉是在做事情吗？,[健康知识],3,2024.09.29,广东
90,1727516683130326,"对于有理数ab定义运算*如下。a*b等于a的二次方 2b-1,则(-2)*3=多少",[数学],3,2024.09.28,北京
90,1727446410139239,找不到工作，咋办,[就业职场],4,2024.09.27,江西
91,1727400377138101,协同管理软件哪家比较好用？,[软件],2,2024.09.27,上海
91,1727160345133284,国内知名密封胶条品牌排名‌推荐哪些？,[生活常识],1,2024.09.24,广东
91,1727160246133280,国内五金品牌优势，有哪些企业？,[企业管理],1,2024.09.24,广东
91,1727158751133234,关于描写家乡的十首诗词,[小品相声],1,2024.09.24,重庆
91,1727155144133088,子女希望你再婚前分配财富，你如何处理,[家庭],3,2024.09.24,广东
91,1727155034133082,将来的战机，能否在雷达中完全隐身,[物理],1,2024.09.24,广东
91,1727093033131877,请问，股票活动中“一字换手”什么意思？,[股票],1,2024.09.23,广西
91,1727084148131795,精品手游官网是多少？,[手机游戏],1,2024.09.23,广东
91,1727060270130968,合肥叉车证考需要多长时间，考试时间要多久，培训几天、,[资格考试],1,2024.09.23,安徽
91,1727057447130816,excel中如何快速的让相同名称的自动合并单元格（不使用分类汇总和数据透视）,[软件],1,2024.09.23,福建
